,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
col-182,1,1,1,1,4,7,6,24,23,39
col-186,1,1,1,1,1,6,23,28,12,34
col-187,1,1,1,1,1,26,26,51,1,1
coq-1,2,5,6,9,13,14,12,10,18,18
coq-2,6,7,11,10,10,11,16,10,11,13
coq-3,9,14,12,11,11,10,10,8,9,10
coq-4,14,15,14,10,10,12,10,6,5,10
coq-5,5,11,9,11,11,11,15,11,12,9
coq-6,9,13,12,14,16,13,7,5,6,11
coq-8,5,9,11,12,10,10,14,10,14,10
cor-1,1,1,1,1,2,13,24,20,20,22
cpb-1,1,1,1,1,51,1,1,1,1,51
cpb-2,1,1,51,17,34,1,1,1,1,1
cpb-3,26,2,6,6,9,31,21,3,1,1
cpf-1,19,23,21,19,11,4,2,3,1,1
cpf-2,17,19,17,15,11,6,5,6,4,4
cpin-1,10,6,10,4,1,10,59,3,1,2
cpl-1,1,1,1,1,1,2,12,24,34,29
cpn-1,10,3,10,12,7,7,21,9,12,13
cpn-2,17,6,5,1,6,5,12,12,14,27
cpn-3,1,1,1,1,8,22,24,18,16,14
cpn-4,4,3,8,9,9,8,1,5,53,6
cpr-1,1,1,1,1,1,3,10,10,66,14
cpr-2,1,1,1,1,1,101,1,1,1,1
cpr-3,1,1,1,1,1,1,34,34,1,34
cpr-4,1,1,1,1,1,34,67,1,1,1
cpr-5,1,1,1,1,1,3,20,31,29,20
cpr-6,1,13,10,11,2,11,20,13,15,9
cps-6,9,14,14,15,11,7,7,8,10,11
cpz-1,8,11,16,13,9,13,13,15,6,1
cpz-2,14,4,1,2,10,9,22,19,10,16
crb-1,17,10,16,11,17,17,6,5,5,1
crh-1,24,18,17,16,8,9,9,1,2,2
crn-1,42,18,21,11,2,3,2,4,2,1
crn-2,8,17,14,16,14,10,6,9,7,4
crn-3,11,19,15,16,14,9,6,7,5,4
crn-4,51,23,9,3,3,1,1,6,7,1
crn-5,9,15,16,16,15,9,6,5,7,6
crn-6,42,16,30,10,1,1,1,1,2,1
cars-1,10,13,16,17,18,16,5,5,3,3
crt-1,16,19,24,21,13,4,2,2,2,2
csb-1,38,11,8,8,14,6,7,10,2,1
csc-1,26,25,23,16,5,2,2,2,1,1
csk-1,7,10,9,9,12,15,14,11,11,6
csn-1,24,20,17,16,11,5,3,2,3,3
csn-2,17,17,18,16,12,8,5,4,3,6
csn-3,21,15,19,16,9,8,6,6,3,4
csn-4,13,16,15,14,11,7,9,8,7,7
csn-5,20,18,15,16,9,7,5,10,2,3
csn-6,15,18,16,14,13,9,6,6,5,4
csp-1,1,1,1,1,1,101,1,1,1,1
csp-2,1,1,1,1,1,2,1,2,59,38
csq-1,1,1,1,1,1,2,11,22,30,37
ctb-1,6,10,11,11,12,12,11,10,11,11
ctl-1,1,1,1,1,9,1,9,84,1,1
ctl-2,7,2,6,6,6,12,13,21,20,12
ctn-1,4,2,2,2,2,15,17,21,24,16
cts-1,10,10,9,10,11,10,10,10,13,13
cua-1,21,14,18,14,10,6,4,6,7,3
cuc-1,7,8,6,6,6,9,14,15,19,14
cul-1,28,18,15,13,10,4,4,6,3,4
cul-2,15,16,17,16,13,8,6,6,3,4
cul-3,17,16,17,16,15,8,5,6,3,2
cul-4,23,15,17,13,11,7,5,5,3,5
cul-5,24,12,15,14,11,7,7,4,5,5
cul-6,1,1,15,15,1,1,34,14,21,5
cup-2,11,16,18,17,15,9,7,5,4,4
cup-4,2,3,35,35,7,5,7,5,4,3
cup-5,19,15,17,16,12,5,5,6,8,3
cut-1,69,2,1,2,5,11,11,2,1,1
cut-6,24,11,12,12,3,4,7,1,17,15
cux-7,10,16,17,18,14,10,6,5,5,4
cwn-1,20,16,17,12,10,8,6,6,6,7
cwn-2,3,8,2,5,12,14,19,16,15,11
cwp-2,1,6,1,6,6,1,6,1,79,1
cwp-3,1,1,1,1,1,101,1,1,1,1
cwp-4,1,1,1,1,1,1,1,1,1,101
cya-1,25,22,21,16,10,3,2,2,3,2
cya-2,1,1,1,1,101,1,1,1,1,1
cyb-1,29,23,20,17,6,2,2,2,3,1
cyb-2.1,20,29,8,8,2,5,10,13,10,1
cyb-2.2,81,5,6,1,3,1,1,4,1,1
cyb-3,41,18,16,14,8,2,2,2,2,1
cyc-1,9,11,12,12,10,9,10,8,11,13
cyd-1,32,11,37,18,2,1,1,1,1,1
cye-1,40,20,21,9,3,1,2,5,4,1
cyk-1,19,25,22,19,8,2,2,1,3,4
cyk-3,21,12,16,13,13,9,7,3,6,5
cyk-4,24,22,20,18,9,2,1,2,2,3
cyl-1,15,13,17,17,11,7,5,6,8,6
cyn-1,5,6,8,9,9,11,14,13,13,16
cyn-2,18,21,24,15,11,3,4,6,2,1
cyn-3,9,9,9,10,10,11,10,12,12,13
cyn-4,16,16,16,15,12,8,7,7,4,4
cyn-5,14,17,18,18,16,11,5,2,2,2
cyn-6,12,12,19,16,14,11,5,3,7,5
cyn-7,14,14,17,16,12,6,5,7,8,5
cyn-8,25,16,16,17,15,7,4,2,2,1
cyn-9,9,8,12,12,8,11,6,5,12,23
cyn-10,25,22,19,18,8,3,3,3,2,1
cyn-11,17,17,17,17,12,7,4,5,4,5
cyn-12,25,18,16,14,8,6,4,6,6,3
cyn-13,18,19,18,18,12,6,4,4,4,2
sig-7,17,18,16,15,14,9,5,3,6,3
cyn-15,21,19,20,17,11,5,3,1,4,5
cyn-16,18,15,15,17,15,10,5,5,2,3
cyn-17,3,1,3,3,4,15,13,13,29,21
dab-1,7,4,11,12,10,16,16,15,6,6
dac-1,13,5,19,19,5,3,3,37,3,1
dad-1,14,18,19,17,13,7,5,4,3,4
daf-1,20,15,12,10,10,7,7,10,7,6
daf-2,11,9,17,11,12,6,5,1,28,6
daf-3,13,9,14,15,11,12,7,9,7,9
daf-4,6,2,7,6,12,17,23,17,10,5
daf-5,9,6,11,10,10,13,12,14,12,8
daf-6,1,5,1,3,9,12,3,1,21,51
daf-7,1,13,30,30,13,5,1,9,1,5
daf-8,1,15,13,20,25,8,3,8,1,11
daf-9,1,1,1,1,1,21,1,1,81,1
daf-10,5,15,1,1,7,11,16,32,11,7
daf-11,1,1,1,11,1,1,1,1,1,91
daf-12,1,1,1,1,1,2,2,32,39,28
daf-14,11,9,10,11,17,20,10,3,6,7
daf-15,14,14,18,17,12,10,8,6,4,3
daf-16,2,3,9,12,36,22,4,4,5,8
daf-18,21,21,20,19,12,4,4,3,2,1
daf-19,4,5,6,10,12,22,17,17,6,7
daf-21,12,9,10,9,8,7,11,14,14,11
daf-25,14,17,17,18,13,8,6,5,5,4
daf-28,1,1,1,1,101,1,1,1,1,1
daf-31,5,11,11,15,13,12,11,10,8,8
dao-2,4,6,11,12,16,28,21,4,2,1
dao-3,38,10,16,10,2,3,3,9,3,9
dao-4,53,1,18,12,12,6,1,1,1,1
dao-5,25,17,19,18,13,6,2,2,2,2
dao-6,7,7,17,22,13,15,9,5,5,4
dap-3,4,8,9,11,13,14,13,12,11,10
dat-1,1,6,24,24,6,1,1,18,24,1
daz-1,1,1,1,8,8,24,1,8,54,1
dbl-1,1,3,11,10,19,10,5,11,14,21
dbr-1,18,20,18,18,12,6,5,4,3,1
dcp-66,24,16,14,13,12,8,6,5,4,2
dcr-1,22,17,20,20,9,4,3,4,4,2
dcs-1,19,23,13,16,12,6,5,3,5,4
ddp-1,6,9,11,11,11,13,12,10,12,9
deb-1,1,1,1,1,5,25,30,14,13,15
deg-1,1,1,3,5,17,15,10,6,16,33
deg-3,1,1,1,1,1,7,31,25,22,17
del-1,1,1,1,1,1,1,12,46,29,14
del-2,1,4,8,8,3,10,7,2,30,33
des-2,1,1,1,1,3,14,36,25,18,6
dgk-1,1,3,1,5,5,7,26,42,5,13
dgk-2,8,14,15,15,13,11,10,6,7,6
dgk-3,1,11,14,11,4,1,1,11,1,52
dgn-1,3,3,6,5,4,4,5,8,27,42
dhc-1,9,14,14,14,18,15,11,4,2,4
dhp-1,1,7,12,1,12,9,9,25,23,7
dhp-2,15,13,10,10,17,12,1,2,5,18
dhs-1,12,13,11,15,12,8,7,8,8,10
dhs-2,1,9,5,14,3,3,9,7,16,38
dhs-3,21,2,2,4,2,5,2,5,10,53
dhs-4,5,12,8,27,34,15,1,1,1,1
dhs-5,17,11,16,6,3,10,10,10,9,13
dhs-6,9,11,14,12,10,11,12,8,9,9
dhs-7,1,1,1,1,1,1,1,1,1,101
dhs-8,86,1,2,1,3,2,3,2,4,2
dhs-9,38,20,8,4,4,10,6,4,8,4
dhs-11,61,5,4,4,3,4,12,12,1,1
dhs-12,15,17,20,12,7,6,3,7,10,9
dhs-13,19,15,10,10,10,7,6,6,11,10
dhs-14,1,1,1,1,1,26,1,76,1,1
dhs-15,1,1,1,1,1,1,101,1,1,1
dhs-16,27,6,22,8,14,6,8,3,11,1
dhs-17,1,1,5,5,8,21,15,16,17,15
dhs-18,4,8,10,12,10,17,13,5,21,5
dhs-19,22,13,10,12,15,14,9,5,3,2
dhs-20,23,20,26,6,3,6,3,12,1,6
dhs-21,1,4,5,6,3,4,6,14,23,40
dhs-22,12,19,19,18,9,7,6,4,6,4
dhs-23,1,1,1,1,1,1,51,1,51,1
dhs-24,10,13,16,16,11,11,7,7,7,6
dhs-25,7,11,12,12,11,15,21,9,3,3
dhs-27,17,6,19,6,16,8,9,16,6,3
dhs-28,1,1,8,7,3,10,19,14,13,30
dhs-29,3,4,3,3,3,5,35,36,11,2
dhs-30,17,13,24,14,5,6,5,2,4,15
dic-1,32,15,12,17,11,6,6,2,1,3
die-1,30,18,20,17,13,3,1,1,1,1
dif-1,10,9,13,10,15,13,4,6,13,11
dig-1,1,1,1,1,1,2,11,28,32,29
dim-1,1,1,1,1,5,11,16,20,23,27
dis-3,16,17,15,17,16,8,5,5,3,2
div-1,23,20,20,15,7,7,5,3,3,2
dlc-1,1,2,2,2,4,9,19,25,25,14
dlg-1,9,13,18,18,12,8,8,5,6,8
dli-1,5,12,12,15,16,15,11,9,7,5
dlk-1,8,7,13,14,15,9,8,7,16,7
dna-2,26,27,15,14,10,1,2,5,1,4
dnc-1,18,16,20,17,9,6,6,5,4,4
dnc-2,14,16,19,16,11,8,6,5,4,5
dnj-1,9,11,14,12,12,12,10,8,10,7
dnj-2,9,19,19,18,17,9,5,5,3,3
dnj-3,6,15,12,17,14,12,7,9,6,8
dnj-4,13,10,19,19,14,8,6,4,6,6
dnj-5,19,13,11,13,13,9,7,6,7,7
dnj-7,16,14,21,18,13,9,4,4,3,2
dnj-8,8,10,14,13,13,11,11,8,10,8
dnj-9,15,10,13,12,9,10,10,8,8,9
dnj-10,10,14,17,13,11,9,9,6,9,7
dnj-11,16,15,16,14,15,10,6,4,5,4
dnj-12,14,10,13,12,11,7,8,12,10,7
dnj-13,12,9,8,10,11,9,14,16,11,5
dnj-14,41,10,14,10,8,5,3,6,6,2
dnj-15,6,15,13,15,14,12,9,8,7,6
dnj-16,16,17,18,19,11,5,4,5,5,3
dnj-17,13,17,15,16,16,9,7,6,4,3
dnj-18,8,10,10,10,11,12,11,13,9,12
dnj-19,12,11,11,12,10,9,11,11,10,7
dnj-20,11,6,9,6,4,4,10,15,20,20
dnj-21,7,13,11,13,13,12,10,7,9,8
dnj-22,36,13,16,8,11,3,5,8,2,3
dnj-23,23,21,18,17,10,5,3,2,4,3
dnj-24,1,1,1,1,1,2,14,33,31,20
dnj-25,4,14,10,11,10,14,11,12,14,6
dnj-26,1,61,1,1,1,21,21,1,1,1
dnj-27,22,18,23,17,11,6,3,3,1,1
dnj-28,41,12,25,13,7,2,2,1,2,1
dnj-29,16,17,20,18,14,7,4,3,4,3
dnj-30,15,16,18,19,15,9,4,3,4,2
dog-1,19,24,18,19,11,2,2,4,3,2
dom-3,14,14,21,12,10,10,6,8,7,2
cks-1,26,26,21,20,6,1,2,2,1,1
dop-1,1,1,1,10,35,7,12,28,12,1
dop-2,55,1,1,1,1,1,1,46,1,1
dpf-1,1,1,1,1,1,3,6,11,24,58
dpf-2,1,1,1,3,9,18,21,21,11,20
dpf-3,7,16,14,13,16,13,10,6,6,4
dpf-4,17,17,14,14,11,5,5,9,9,4
dpf-5,13,14,12,13,13,11,8,6,10,5
dpf-6,1,1,1,1,6,1,19,52,9,17
dpf-7,15,16,14,16,15,9,6,4,6,3
dpl-1,24,20,23,18,8,4,3,4,2,1
dpy-1,1,1,1,1,6,1,30,1,1,65
dpy-2,8,2,3,1,13,8,6,22,27,16
dpy-3,2,11,19,15,1,3,12,29,6,7
dpy-4,1,19,1,1,1,10,1,1,73,1
dpy-5,1,1,1,1,1,1,1,61,41,1
dpy-6,1,1,1,1,1,101,1,1,1,1
dpy-7,1,6,3,3,7,15,13,12,18,28
dpy-9,1,1,1,1,51,1,1,1,1,51
dpy-10,6,2,6,1,1,4,13,32,3,36
dpy-11,20,18,18,15,10,9,5,5,4,2
dpy-13,1,12,1,12,8,8,4,12,26,23
dpy-14,1,5,10,13,2,10,8,15,17,25
dpy-17,25,2,9,12,6,10,7,1,23,11
dpy-18,8,19,22,21,18,9,3,2,2,1
dpy-19,5,10,14,15,22,21,12,3,1,1
dpy-20,1,1,1,1,26,76,1,1,1,1
dpy-21,15,15,12,13,13,9,9,7,6,6
dpy-22,34,13,12,11,11,8,5,5,3,4
dpy-23,26,15,12,14,10,6,6,5,5,5
dpy-26,23,20,16,15,10,5,4,4,4,3
dpy-27,19,17,16,16,11,9,6,5,5,3
dpy-28,27,17,18,16,10,4,4,3,3,4
dpy-30,13,19,17,16,12,8,6,4,6,4
dre-1,7,10,8,6,8,6,15,22,13,11
drh-1,3,1,1,5,22,13,14,20,9,17
dro-1,9,16,27,21,24,3,2,3,1,1
drp-1,16,12,13,13,8,6,9,9,13,6
dars-1,11,13,13,13,12,11,9,9,8,6
dars-2,18,18,11,12,12,10,9,5,5,5
dsc-1,6,6,3,1,8,5,3,18,3,52
dsc-4,13,7,8,9,3,2,5,9,45,4
dsh-1,10,10,8,8,9,15,17,14,10,6
dsh-2,25,16,16,12,6,7,10,5,7,2
dsl-1,67,4,6,3,6,5,5,4,1,4
dsl-2,84,9,2,1,1,1,2,1,2,1
dsl-3,25,9,12,15,9,6,6,14,2,7
dsl-4,1,41,21,21,21,1,1,1,1,1
dsl-5,1,26,76,1,1,1,1,1,1,1
dsl-6,16,11,17,3,13,8,16,10,10,1
dsl-7,5,11,5,8,32,23,5,11,3,2
duo-1,19,14,21,9,9,2,2,19,5,7
duo-3,25,18,16,13,15,4,4,2,4,4
dur-1,1,1,1,1,1,1,1,2,7,90
dyb-1,3,7,5,9,12,15,15,15,13,11
dyc-1,1,1,1,1,1,8,12,18,31,33
dyf-1,9,18,18,14,3,5,7,11,15,4
dyf-2,17,17,18,7,10,6,6,11,10,2
dyf-3,26,9,4,9,8,7,7,7,16,12
dyf-5,14,5,5,3,13,3,10,15,18,19
dyf-6,15,4,1,3,5,12,5,20,24,15
dyf-7,23,5,7,11,5,7,15,9,6,17
dyf-11,43,13,13,2,3,1,1,10,16,3
dyf-13,18,6,3,2,7,6,3,29,20,12
dyn-1,8,10,11,13,25,17,4,6,4,7
dys-1,1,4,3,4,8,17,22,20,17,10
alp-1,1,1,1,1,1,2,12,25,32,31
eat-2,1,1,1,1,1,1,3,3,66,29
eat-3,6,9,14,15,16,10,11,7,10,7
eat-4,1,1,1,1,1,10,10,37,1,46
eat-5,15,10,7,11,6,6,5,13,15,16
eat-6,1,1,1,1,4,14,22,17,21,24
eat-16,8,8,8,10,12,12,11,12,13,12
eat-20,49,10,19,9,3,1,4,5,3,2
bcat-1,4,1,12,12,2,7,21,23,12,10
ech-1.1,51,6,10,8,5,3,2,3,3,14
ech-2,10,15,13,14,17,14,6,5,5,5
ech-3,12,9,10,8,8,11,12,12,12,11
ech-4,5,5,6,7,9,18,18,16,11,10
ech-5,16,10,10,11,11,8,4,9,18,7
ech-6,7,9,11,10,11,9,12,12,12,11
ech-7,1,1,1,1,1,1,101,1,1,1
ech-8,24,28,20,14,7,2,4,1,4,1
ech-9,1,1,1,1,1,1,1,1,101,1
eff-1,1,7,7,7,1,1,21,21,21,21
efk-1,10,13,20,17,13,10,5,5,4,8
efl-1,26,23,20,17,6,3,2,2,5,1
efl-2,5,13,19,13,18,15,12,4,4,2
efn-2,1,2,1,3,1,3,7,24,32,31
efn-4,9,7,31,26,8,16,3,3,2,1
eftu-2,28,19,18,16,11,4,2,2,3,2
eef-2,7,10,12,13,14,13,11,10,8,7
eef-1A.1,22,9,10,9,9,9,8,8,9,11
eef-1A.2,10,12,13,14,16,15,9,7,5,3
egl-1,4,13,20,13,33,9,5,5,2,1
egl-2,9,1,1,3,1,7,3,9,3,70
egl-3,13,10,6,9,1,6,3,10,37,10
egl-4,4,4,4,4,5,6,8,20,26,24
egl-5,3,12,3,24,11,5,7,21,12,8
egl-6,17,1,3,2,4,42,29,1,1,3
egl-8,16,4,7,15,26,10,6,7,8,7
egl-9,4,2,4,3,4,7,18,18,19,26
egl-10,22,5,6,7,15,9,8,7,20,5
egl-13,1,1,1,1,1,12,52,24,8,4
egl-15,1,1,3,3,5,28,40,17,5,2
egl-17,1,1,1,1,10,1,37,1,1,55
egl-18,12,11,11,10,9,8,9,7,13,14
egl-19,1,1,1,1,9,32,21,15,13,11
egl-20,1,4,2,4,7,26,26,12,9,14
egl-21,1,3,4,9,7,5,8,23,37,8
egl-23,1,1,1,1,1,41,11,11,11,31
egl-26,6,2,5,5,13,30,15,12,10,7
egl-27,13,10,10,11,12,10,11,10,12,7
egl-30,5,12,12,15,18,14,10,9,6,3
egl-36,1,1,1,1,11,6,21,6,31,31
egl-38,1,1,1,1,8,47,47,1,1,1
egl-43,14,3,5,3,9,5,21,12,16,18
egl-44,2,1,4,3,2,3,14,31,28,17
egl-45,19,13,13,11,11,9,7,10,8,5
egl-46,7,4,11,12,8,8,7,21,21,7
egl-47,1,1,1,1,1,1,1,1,1,101
ego-1,22,7,14,20,9,5,9,2,1,17
ego-2,22,13,10,14,13,11,5,4,7,5
ehn-3,3,1,6,6,14,12,6,11,47,2
ehs-1,14,15,16,14,12,11,7,6,5,5
eif-3.B,21,13,14,13,12,9,7,6,6,4
eif-3.C,13,13,16,14,14,10,8,8,6,5
eif-3.D,9,15,16,15,14,11,7,7,5,6
eif-3.E,25,11,15,13,10,6,3,5,10,5
eif-3.F,14,12,15,16,14,10,7,7,6,4
eif-3.G,15,17,15,15,12,8,7,5,7,4
eif-3.H,17,12,10,11,15,10,7,9,8,5
eif-3.I,14,19,14,13,12,7,5,6,10,5
eif-3.K,9,12,13,15,16,12,8,9,7,4
eif-6,14,17,16,14,13,9,8,5,7,2
elb-1,20,20,13,13,11,8,6,4,5,5
elc-1,7,24,16,16,13,11,7,1,2,8
elc-2,1,1,1,1,1,34,34,1,1,34
elo-1,43,10,12,9,6,6,4,3,8,4
elo-2,3,9,8,9,10,14,13,11,12,17
elo-3,14,14,12,15,19,5,7,12,6,3
elo-4,1,12,1,3,17,3,5,10,39,15
elo-5,1,1,1,1,29,1,1,1,72,1
elo-6,10,10,3,7,6,8,10,10,26,15
elo-8,1,1,46,46,5,1,5,1,1,1
elo-9,31,3,15,19,7,6,4,5,4,11
elp-1,1,1,1,2,1,3,39,33,16,8
elt-1,16,5,1,1,6,16,26,9,14,12
elt-2,1,8,18,4,10,10,11,10,3,29
elt-3,10,10,10,4,11,14,9,21,6,10
elt-4,12,2,1,1,6,1,7,1,27,50
elt-6,5,4,16,18,3,8,6,19,9,18
emb-4,17,21,17,17,14,6,4,4,2,3
emb-5,22,18,17,14,12,7,5,4,4,2
emb-8,31,10,19,8,6,6,5,6,9,5
emb-9,1,3,3,5,13,16,17,15,16,16
emb-27,21,23,22,17,10,3,4,3,1,3
emb-30,18,19,19,17,12,6,4,3,3,3
emo-1,14,17,20,20,12,6,4,4,4,3
emr-1,25,17,16,14,10,6,3,4,7,2
end-1,10,40,6,12,12,10,8,6,1,1
end-3,1,1,1,1,34,34,34,1,1,1
ent-1,13,16,15,17,15,11,7,5,3,4
eor-1,22,19,17,17,10,6,4,4,2,3
eor-2,19,15,12,14,14,9,6,5,5,5
epi-1,17,21,24,17,13,7,2,2,2,2
epn-1,22,10,10,8,10,9,9,11,10,6
eps-8,10,10,15,15,8,5,8,8,11,15
erd-2,15,17,19,19,16,9,3,3,2,1
eri-1,25,17,19,18,14,4,2,2,4,1
erm-1,22,16,20,14,12,5,3,3,2,7
ero-1,11,10,17,13,13,10,8,6,8,8
F35A5.8,15,17,14,16,16,12,6,4,1,4
qars-1,12,18,18,16,14,7,5,5,5,5
ears-1,14,15,16,16,13,10,6,6,6,5
ears-2,8,15,15,17,15,11,8,6,5,4
etr-1,4,12,12,15,16,11,7,9,11,9
fos-1,1,3,3,3,1,3,18,22,31,21
evl-14,18,16,20,17,12,6,4,3,5,3
evl-20,14,16,18,17,13,9,5,6,4,2
exc-4,31,19,14,15,13,2,3,2,4,3
exc-5,1,1,1,1,2,26,58,14,1,1
exc-7,4,10,5,6,9,8,22,13,6,23
exl-1,13,7,6,5,3,20,29,9,5,9
exo-3,26,26,21,17,7,3,1,1,2,1
exp-1,24,9,18,3,12,3,6,1,1,27
exp-2,1,2,1,4,4,4,1,22,8,57
eya-1,4,2,22,21,20,13,8,6,4,3
far-1,1,1,1,1,1,2,17,31,30,21
far-2,1,2,1,1,1,3,21,31,27,18
far-3,2,21,6,11,11,10,10,13,5,16
far-5,52,9,13,4,5,3,2,9,3,6
far-6,1,1,1,1,7,12,26,27,22,9
far-7,1,1,1,1,1,1,101,1,1,1
far-8,1,72,1,1,1,1,1,1,29,1
fat-1,17,10,11,13,18,12,6,6,6,7
fat-2,27,8,1,4,8,6,22,1,22,9
fat-3,15,16,17,19,19,12,2,1,1,1
fat-4,57,9,13,5,3,3,2,2,5,4
fat-5,1,13,1,13,38,13,26,1,1,1
fat-6,12,2,10,1,8,8,25,1,23,16
fat-7,1,26,1,26,1,26,26,1,1,1
fax-1,12,11,7,7,3,3,13,17,15,20
fbf-1,19,4,19,1,10,4,7,7,10,28
fbf-2,1,38,26,5,13,9,9,1,5,1
fbl-1,1,1,1,1,1,1,1,8,21,71
fbp-1,1,3,3,3,3,7,19,22,25,20
fce-1,10,16,14,17,15,11,6,8,3,5
fce-2,7,15,20,17,17,9,6,2,6,6
feh-1,12,4,1,2,3,11,16,14,33,9
fem-1,5,9,8,10,12,9,13,23,11,5
fem-2,22,7,10,7,6,6,9,10,13,15
fem-3,22,21,10,14,11,12,11,1,1,1
fer-1,1,1,101,1,1,1,1,1,1,1
fib-1,17,16,16,16,14,10,4,4,4,3
fis-2,14,13,10,13,14,9,7,8,5,11
fkb-1,10,14,16,15,14,10,9,7,6,5
fkb-2,10,16,15,16,12,10,8,7,6,6
fkb-3,1,1,2,3,5,7,17,30,22,17
fkb-4,1,10,8,12,30,28,8,4,3,2
fkb-5,5,19,20,21,19,10,5,3,2,1
fkb-6,17,13,13,14,13,9,8,8,4,4
fkb-7,27,25,16,9,5,4,3,6,6,4
fkb-8,14,9,17,11,9,9,10,3,15,7
fkh-2,9,6,29,30,15,6,3,3,2,2
fkh-3,9,34,1,2,2,4,13,13,8,20
fkh-4,43,2,7,1,1,4,8,10,18,9
fkh-5,53,11,6,2,9,5,3,1,3,11
fkh-6,1,1,1,1,21,1,1,81,1,1
fkh-7,44,10,14,8,3,8,3,2,2,9
fkh-8,5,11,29,21,8,2,4,4,11,11
fkh-9,3,2,1,1,3,5,15,11,18,47
fkh-10,1,1,1,1,1,1,11,1,91,1
fli-1,11,12,14,14,16,13,9,9,4,3
flp-1,1,2,6,6,6,15,20,18,15,16
flp-2,1,1,1,1,1,1,3,26,17,57
flp-3,1,1,1,1,1,16,6,21,1,61
flp-4,1,1,1,1,51,51,1,1,1,1
flp-5,2,2,5,5,3,8,35,19,24,2
flp-6,1,1,1,1,1,10,1,37,37,19
flp-7,1,1,1,1,1,1,1,13,1,88
flp-8,13,1,1,3,1,13,20,3,45,6
flp-9,1,2,3,3,2,6,14,41,13,21
flp-10,4,3,1,6,29,48,7,4,2,2
flp-11,13,3,11,1,4,5,11,5,48,5
flp-12,1,1,1,1,3,6,24,8,16,46
flp-13,15,1,1,1,4,3,35,25,1,20
flp-14,1,3,1,1,4,9,7,20,20,41
flp-15,10,9,3,5,15,8,10,13,16,17
flp-16,29,7,7,14,7,4,17,2,16,1
flp-17,42,1,34,1,1,9,1,1,17,1
flp-18,29,3,5,1,3,5,5,36,17,4
flp-19,9,2,3,2,6,12,21,15,22,12
flp-20,1,34,1,1,1,34,34,1,1,1
flp-21,5,2,1,1,6,4,10,7,26,42
flr-1,1,1,1,1,12,1,1,9,51,30
flr-2,1,1,1,5,5,5,14,22,1,53
flr-4,1,1,1,1,1,5,29,1,10,58
baz-2,18,12,19,18,16,9,5,3,4,1
fmi-1,17,8,9,10,5,6,9,11,22,8
fmo-1,30,1,1,1,5,6,8,23,19,12
fmo-2,8,4,24,19,13,2,7,7,20,1
fmo-3,80,7,1,1,3,3,1,1,1,10
fmo-4,7,5,15,2,7,9,16,5,9,31
fmo-5,70,6,6,4,3,4,4,3,3,2
fog-1,64,6,3,6,14,5,2,3,2,1
fog-2,16,19,26,14,10,8,5,3,4,1
fox-1,49,9,11,7,3,3,6,9,5,4
fre-1,14,18,18,21,12,9,4,3,2,4
frh-1,7,11,11,11,15,12,11,9,8,10
frk-1,1,1,1,1,1,1,9,45,47,1
frm-1,9,6,6,6,10,7,8,10,12,31
frm-2,2,6,7,10,29,19,12,10,6,5
frm-3,1,1,1,1,4,14,14,21,26,22
frm-4,18,15,14,10,9,6,6,8,8,11
frm-5.1,46,8,2,3,6,4,3,3,21,8
frm-7,39,12,18,8,6,2,1,5,9,5
frm-8,4,3,15,16,7,21,6,14,2,17
frm-9,24,1,1,1,3,10,19,17,10,22
frm-10,11,11,8,9,11,10,11,13,13,9
fars-1,9,12,15,13,12,11,8,9,9,8
fars-3,14,15,19,15,12,9,7,5,5,5
fsn-1,23,20,16,16,9,5,5,3,2,6
ftn-1,1,9,8,11,3,7,14,2,21,30
ftn-2,1,1,5,5,1,5,9,30,31,19
ftt-2,4,4,4,5,6,12,23,21,16,11
fum-1,2,3,4,3,5,14,23,22,16,11
fut-1,1,1,1,2,4,22,6,43,18,8
fut-2,7,7,15,6,2,7,10,3,8,42
fut-4,1,1,1,1,1,1,101,1,1,1
fut-8,1,4,1,4,10,10,9,16,24,26
fzo-1,7,10,13,13,11,11,10,10,9,13
fzr-1,11,18,16,19,14,9,7,4,5,2
fzy-1,26,24,21,15,7,3,2,3,3,2
gab-1,1,101,1,1,1,1,1,1,1,1
gad-1,22,17,17,13,10,6,6,4,5,5
xnd-1,1,7,1,9,5,1,15,3,64,1
gap-1,1,1,1,1,1,34,1,17,51,1
gap-2,14,14,13,15,12,6,12,7,8,4
gar-1,1,1,1,1,1,1,1,101,1,1
gar-2,21,5,5,1,3,5,14,7,42,1
gar-3,1,1,1,1,6,25,27,21,15,8
gas-1,7,7,8,8,11,11,13,13,12,15
gbh-1,28,17,22,17,11,4,1,1,2,1
gbh-2,10,4,4,3,3,4,8,14,24,31
gck-1,20,18,22,19,10,3,3,4,3,3
gcs-1,15,18,17,17,12,7,4,7,5,5
gcy-5,1,1,1,1,1,34,67,1,1,1
gcy-8,31,10,1,7,16,4,4,1,13,22
gcy-9,1,34,1,1,12,12,1,1,45,1
gcy-11,35,20,9,16,13,4,4,3,1,1
gcy-12,1,1,1,1,21,1,81,1,1,1
gcy-13,1,13,1,13,1,76,1,1,1,1
gcy-15,1,7,17,19,26,28,6,1,1,1
gcy-17,1,1,1,1,1,1,26,76,1,1
gcy-18,1,1,1,1,11,1,16,6,27,43
gcy-19,1,9,7,2,7,6,4,1,50,19
