"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"aco-1","aco-1",0.997507693075013,0.999999975778061,-63.0550979936594,-63.2086408884955,7,2,99.4449381876945,0,0,0,0.98913361768318,1,0.962781200043659,0.999999999996723,FALSE,FALSE,FALSE
"aco-2","aco-2",3.83030804587271e-06,4.11686972508473e-05,-68.0729958032314,-84.5537325979785,7,2,1022.43900608918,0,0,0,0.920433935721934,1,3.55669324578958e-07,4.55351160945467e-06,FALSE,TRUE,FALSE
"acr-2","acr-2",0.0115322305920161,0.0519902711046112,-19.3954626556966,-26.7655449936797,7,2,2.63057777805106,0,0,0,0.287907202536719,1,0.00657424916144581,0.0307003430014966,FALSE,FALSE,FALSE
"acr-3","acr-3",0.00832035977038114,0.0398842428091796,-6.28297573139412,-14.0482524062627,7,2,0.551430340596781,0,0,0,0.350432140079632,1,0.00378725733194298,0.0193673565999361,FALSE,FALSE,FALSE
"acr-5","acr-5",0.544264873657157,0.905811375047139,-1.78393833306386,-3.80186749131573,7,2,0.101616595115425,0,0,0,0.534385278089091,1,0.426375277885621,0.738727083254045,FALSE,FALSE,FALSE
"acr-6","acr-6",0.548917265786335,0.909469596778092,-5.38256804501181,-7.38430025717128,7,2,0.320347943934425,0,0,0,0.569408852367903,1,0.410956399419867,0.723361264193602,FALSE,FALSE,FALSE
"acr-7","acr-7",2.24268944157712e-13,6.22744494266722e-12,-39.8752296315668,-74.0575948029092,7,2,96.8520335646497,0,0,0,0.59286076189937,1,1.60013776628697e-14,4.95700065628983e-13,FALSE,TRUE,FALSE
"acr-8","acr-8",2.44928116710939e-49,4.78834468169885e-47,-40.2329966237409,-159.058266673445,7,2,465.917300055046,0,0,0,0.000129196240069997,0.0101031459734737,2.28271070917608e-47,4.40319677728671e-45,FALSE,TRUE,FALSE
"acr-9","acr-9",0.257854933799085,0.570134086393299,-17.133128618734,-20.3990161737752,7,2,2.08700704586227,0,0,0,0.524680882332363,1,0.154920804500064,0.371866480620943,FALSE,FALSE,FALSE
"acr-10","acr-10",0.0673994685005012,0.214467288774098,-13.164128675159,-18.3095897947695,7,2,1.58812620020584,0,0,0,0.0318230151379473,0.465033898990589,0.334531262369534,0.632801225509944,FALSE,FALSE,FALSE
"acr-11","acr-11",0.000632906924613797,0.00431288953291936,-25.6745076477433,-36.4576465771958,7,2,7.93328279348834,0,0,0,0.068126294593933,0.694748924010218,0.00103496274604166,0.00633367430075494,FALSE,FALSE,FALSE
"acr-12","acr-12",0.960941059261908,0.999999975778061,-33.7285603109873,-34.2385329493452,7,2,6.14238648226507,0,0,0,0.855351362827292,1,0.871448038730046,0.999999999996723,FALSE,FALSE,FALSE
"acr-14","acr-14",0.42334473606501,0.786910997899589,-22.2153357381281,-24.6849381454573,7,2,4.50847677560985,0,0,0,0.331464784549866,1,0.435029041855327,0.747276792747686,FALSE,FALSE,FALSE
"acr-15","acr-15",6.52524949521139e-16,2.26380778050895e-14,-51.4253993793898,-91.6864975239069,7,2,544.873213459086,0,0,0,0.470524388801777,1,4.99383168862173e-17,1.90120429050765e-15,FALSE,TRUE,FALSE
"acr-16","acr-16",8.82461233082427e-71,3.11379674609841e-68,-32.1478112762219,-200.870386114796,7,2,111.5931377719,0,0,0,0.526227864690516,1,1.47925462717235e-72,6.1143933403721e-70,FALSE,TRUE,FALSE
"acr-17","acr-17",0.0258288687074047,0.101484585439985,-19.1752963253216,-25.5507213674278,7,2,3.6744871619932,0,0,0,0.0561265837282517,0.632878633512562,0.0721993099168003,0.21028939330911,FALSE,FALSE,FALSE
"acr-18","acr-18",0.030555931724,0.116207324987147,-6.10819499951084,-12.2723460011119,7,2,0.646055649277825,0,0,0,0.0151138930504654,0.288079961477053,0.267572727054042,0.546284877545982,FALSE,FALSE,FALSE
"acr-19","acr-19",0.000251222007480741,0.00189391807307133,-21.8726369583243,-33.707609487875,7,2,7.96365558113273,0,0,0,0.00016172976263387,0.0119736484047581,0.101793818958114,0.272058226282474,FALSE,FALSE,FALSE
"acr-20","acr-20",1.63195627158465e-05,0.000157082577385331,-9.02738591289065,-23.9156790595969,7,2,2.20892620512507,0,0,0,0.66467682376919,1,2.2835473240421e-06,2.54123685668592e-05,FALSE,TRUE,FALSE
"lgc-11","lgc-11",0.31361916743744,0.647376652108126,-23.9215388950455,-26.8838680874549,7,2,6.2517199914659,0,0,0,0.670951947665764,1,0.162762128290377,0.386083037981527,FALSE,FALSE,FALSE
"acr-23","acr-23",0.00777104663081965,0.0378021962367411,-10.2697635410518,-18.1172597192108,7,2,5.0247894556682,0,0,0,0.200134119850677,1,0.00591436249007075,0.0281828333807159,FALSE,FALSE,FALSE
"act-1","act-1",0.245919473028737,0.553816472027823,-100.146628990523,-103.484343601889,7,2,11554.0248738137,0,0,0,0.944632417625819,1,0.0872679952115127,0.241720483768898,FALSE,FALSE,FALSE
"act-2","act-2",0.998120059855942,0.999999975778061,-85.2072836891518,-85.343789904678,7,2,895.139183675736,0,0,0,0.944153500297785,1,0.984054834741077,0.999999999996723,FALSE,FALSE,FALSE
"act-3","act-3",0.275939288664194,0.596713555920014,-103.385215490904,-106.547311065089,7,2,14028.0109331332,0,0,0,0.968271150454967,1,0.0996364221017387,0.268224808065845,FALSE,FALSE,FALSE
"act-4","act-4",0.762676918666796,0.999999975778061,-127.270833847785,-128.566515996577,7,2,90644.6092731387,0,0,0,0.953991759951139,1,0.475803864866673,0.783813996017553,FALSE,FALSE,FALSE
"act-5","act-5",4.389035740018e-12,1.05650881948154e-10,-40.2282757067811,-71.2977209274833,7,2,88.1334777948728,0,0,0,0.0510446032668718,0.601843745282669,3.82876855188821e-12,9.29375748996085e-11,FALSE,TRUE,FALSE
"acy-1","acy-1",0.762596356702891,0.999999975778061,-65.5658084895185,-66.8617559259765,7,2,190.136052951621,0,0,0,0.914768759812038,1,0.491084472752109,0.798888908951396,FALSE,FALSE,FALSE
"acy-2","acy-2",5.84522394310812e-05,0.00050545639441091,-15.7529986136749,-29.2257717406778,7,2,2.38254972903826,0,0,0,0.0203165621167931,0.355597562783328,0.000254199578046169,0.00184706443776691,FALSE,FALSE,FALSE
"acy-3","acy-3",5.77952840147655e-05,0.000500673277749469,-56.2625793375158,-69.7479581942546,7,2,402.3308621842,0,0,0,0.181124013213065,1,3.09566057837238e-05,0.000279730928090651,FALSE,TRUE,FALSE
"acy-4","acy-4",0.522157613437214,0.884032088191477,-16.3626996910886,-18.4585547187312,7,2,1.81491216218264,0,0,0,0.346520794490774,1,0.557580736514232,0.853108824312084,FALSE,FALSE,FALSE
"add-1","add-1",0.214421027269348,0.504312957487508,-29.7646599011004,-33.3069814456897,7,2,11.4525367407694,0,0,0,0.192030167340843,1,0.285701508055698,0.569082158480213,FALSE,FALSE,FALSE
"add-2","add-2",0.839744797822692,0.999999975778061,-48.8956041856666,-49.9292962827524,7,2,47.6641523576124,0,0,0,0.584570177429359,1,0.802793955673386,0.999999999996723,FALSE,FALSE,FALSE
"adm-2","adm-2",0.996066514433403,0.999999975778061,-60.6484211296082,-60.8344078504743,7,2,80.4940015951391,0,0,0,0.995678889065698,1,0.947712504970093,0.999999999996723,FALSE,FALSE,FALSE
"adm-4","adm-4",0.996270493169461,0.999999975778061,-43.4837729009766,-43.6656277335994,7,2,14.6140294816869,0,0,0,0.848834182454556,1,0.99820827648201,0.999999999996723,FALSE,FALSE,FALSE
"adr-1","adr-1",0.90853091814035,0.999999975778061,-74.6078749682996,-75.3773532907014,7,2,448.380390054964,0,0,0,0.985813623927625,1,0.679876547431134,0.946931165080025,FALSE,FALSE,FALSE
"adr-2","adr-2",0.856838896052629,0.999999975778061,-66.1218935459832,-67.0938909824326,7,2,317.111109363425,0,0,0,0.981486002691472,1,0.592012442908994,0.881574952051059,FALSE,FALSE,FALSE
"ads-1","ads-1",0.00465175350720162,0.0242598839180555,-42.5272555719366,-50.9878402537019,7,2,54.0179277301662,0,0,0,0.674386770418286,1,0.00106482698140707,0.00649088467918688,FALSE,FALSE,FALSE
"adt-1","adt-1",6.84554199054203e-06,7.04370241658403e-05,-23.02837524309,-38.8729447147534,7,2,7.54472182960073,0,0,0,0.892785599372779,1,6.79325346952651e-07,8.27255874946465e-06,FALSE,TRUE,FALSE
"adt-2","adt-2",0.0118140248857918,0.0530293198953613,-21.8018111443631,-29.1425131695909,7,2,4.52546291519901,0,0,0,0.343043996461486,1,0.00574043966914312,0.0275172103026818,FALSE,FALSE,FALSE
"aex-1","aex-1",0.0189701794169271,0.0790670082468119,-16.788325401954,-23.5479107444776,7,2,3.59656441283146,0,0,0,0.74549899036649,1,0.00478650936426319,0.0236094207203531,FALSE,FALSE,FALSE
"aex-2","aex-2",0.000639784167679305,0.00435155503235379,-9.59091179871628,-20.3616720430614,7,2,1.32749836950395,0,0,0,0.334804669761139,1,0.000231076832856467,0.00169265242578962,FALSE,FALSE,FALSE
"aex-3","aex-3",0.661389923729993,0.998260618320481,-36.8047151671198,-38.4300899467573,7,2,14.838979082601,0,0,0,0.672192117124454,1,0.483235429901038,0.791998070055321,FALSE,FALSE,FALSE
"aex-5","aex-5",0.0818751976992375,0.249539464071428,-18.8868848161449,-23.7742576420242,7,2,3.84559999502584,0,0,0,0.944038364442615,1,0.021693028890838,0.0812407582096178,FALSE,FALSE,FALSE
"aex-6","aex-6",0.995231464238953,0.999999975778061,-46.6251819024992,-46.8269530456857,7,2,20.4333920636253,0,0,0,0.902143933883144,1,0.977979038073346,0.999999999996723,FALSE,FALSE,FALSE
"age-1","age-1",0.996249176704544,0.999999975778061,-58.7194535497207,-58.9017459592396,7,2,71.7504590362592,0,0,0,0.997127627005062,1,0.948609199993674,0.999999999996723,FALSE,FALSE,FALSE
"ags-3","ags-3",0.971360080168165,0.999999975778061,-71.0933680585221,-71.5354319146937,7,2,247.150688362418,0,0,0,0.979449078241311,1,0.839253415794324,0.999999999996723,FALSE,FALSE,FALSE
"agt-1","agt-1",0.998331926864668,0.999999975778061,-64.4331667526018,-64.5630540150355,7,2,121.147111276004,0,0,0,0.980260954842617,1,0.974314302740857,0.999999999996723,FALSE,FALSE,FALSE
"agt-2","agt-2",0.227417166595972,0.524226282527714,-61.8812417097774,-65.3362618425501,7,2,466.350017696779,0,0,0,0.999820593088049,1,0.0748329327590652,0.215952230586044,FALSE,FALSE,FALSE
"aha-1","aha-1",0.987932888092293,0.999999975778061,-67.3594791684584,-67.6602463002934,7,2,166.335296311903,0,0,0,0.999214501459712,1,0.89644092388844,0.999999999996723,FALSE,FALSE,FALSE
"ahr-1","ahr-1",0.401162464482936,0.760432045816906,-12.685986611448,-15.2470327472682,7,2,1.18589645524389,0,0,0,0.290819681775688,1,0.448448088262137,0.759061482729418,FALSE,FALSE,FALSE
"aip-1","aip-1",0.998596186945228,0.999999975778061,-73.8195714706812,-73.9404921485773,7,2,308.455936554922,0,0,0,0.999077777564063,1,0.970888040333596,0.999999999996723,FALSE,FALSE,FALSE
"air-1","air-1",0.535715947590058,0.897741528296696,-60.8218226272938,-62.8696920534456,7,2,155.435465855084,0,0,0,0.943845155153192,1,0.263615288167711,0.540723433137994,FALSE,FALSE,FALSE
"air-2","air-2",0.453701892203313,0.818308601485927,-61.9109222744606,-64.2604421794312,7,2,187.654030159756,0,0,0,0.838491125919034,1,0.226375186457424,0.48836412503423,FALSE,FALSE,FALSE
"ajm-1","ajm-1",0.725234435863887,0.999999975778061,-59.3461901123952,-60.7642471995036,7,2,105.737724640241,0,0,0,0.989855441846254,1,0.420918422193438,0.733665881189455,FALSE,FALSE,FALSE
"aka-1","aka-1",0.99457573846843,0.999999975778061,-62.1610816802642,-62.3742050451022,7,2,145.344656183737,0,0,0,0.930547043307327,1,0.963325674885886,0.999999999996723,FALSE,FALSE,FALSE
"akt-1","akt-1",0.720954243457592,0.999999975778061,-65.8041795213316,-67.2361441113695,7,2,202.022194588585,0,0,0,0.94246007342858,1,0.432566131511425,0.744726195950944,FALSE,FALSE,FALSE
"akt-2","akt-2",0.690942764241074,0.999999975778061,-42.4426076476378,-43.9719367054225,7,2,20.283189268846,0,0,0,0.761962371092538,1,0.472596798060584,0.780575165834281,FALSE,FALSE,FALSE
"alg-1","alg-1",0.999128056344713,0.999999975778061,-70.6350811937735,-70.7344186378293,7,2,241.587991296293,0,0,0,0.943836595379917,1,0.993788576321824,0.999999999996723,FALSE,FALSE,FALSE
"alg-2","alg-2",0.944045953864604,0.999999975778061,-71.6974429999213,-72.3017621656108,7,2,316.308231928924,0,0,0,0.967624031898927,1,0.766749699832913,0.999999999996723,FALSE,FALSE,FALSE
"alh-1","alh-1",0.91455246342766,0.999999975778061,-58.7290097168951,-59.4725649050735,7,2,82.6701492144092,0,0,0,0.907903344552213,1,0.730587871242732,0.983533380682329,FALSE,FALSE,FALSE
"alh-3","alh-3",1.85294524954244e-14,5.63163002628793e-13,-37.0866454273568,-73.8694177551373,7,2,62.117181563587,0,0,0,5.79435302045708e-05,0.00562340912873168,1.09298551265893e-11,2.53807727313592e-10,FALSE,TRUE,FALSE
"alh-4","alh-4",0.997681533317584,0.999999975778061,-69.0275401829478,-69.1765133093709,7,2,193.56943094147,0,0,0,0.884271920769542,1,0.996898127280937,0.999999999996723,FALSE,FALSE,FALSE
"alh-5","alh-5",0.736770272402402,0.999999975778061,-20.4784231441698,-21.8589356560558,7,2,2.04936700613336,0,0,0,0.765964466398403,1,0.526496147270486,0.829357552543784,FALSE,FALSE,FALSE
"alh-6","alh-6",0.994434924289014,0.999999975778061,-68.9152553396539,-69.1307166707976,7,2,181.254049881472,0,0,0,0.997203125929703,1,0.934963485653407,0.999999999996723,FALSE,FALSE,FALSE
"alh-7","alh-7",0.997713665368165,0.999999975778061,-67.3638656137433,-67.5119731384126,7,2,172.991599325265,0,0,0,0.970072571075951,1,0.971673842915624,0.999999999996723,FALSE,FALSE,FALSE
