,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
col-89,633,1392,127,380,253,633,886,2658,1519,1519
col-90,625,625,625,625,625,625,625,4375,625,625
col-91,909,909,909,909,909,1818,909,909,909,909
col-93,556,556,556,556,556,556,1667,556,556,3889
col-94,233,233,233,233,233,465,233,233,233,7674
col-96,556,3889,556,556,556,1667,556,556,556,556
col-97,52,52,52,52,260,573,1094,2448,3333,2083
col-98,385,769,769,385,385,769,385,385,2692,3077
col-99,298,357,595,119,119,119,774,4167,2143,1310
col-101,556,556,556,556,556,1111,1111,556,556,3889
col-103,732,976,2683,1707,1545,976,407,163,244,569
col-104,726,81,81,81,403,161,2500,403,3548,2016
col-105,19,243,299,299,636,430,766,3103,2561,1645
col-107,434,116,202,260,405,434,1590,145,1474,4942
col-108,714,714,714,714,714,714,714,714,714,3571
col-109,112,337,112,449,112,449,2022,2247,562,3596
col-110,674,225,112,112,225,562,1573,4607,1798,112
col-111,44,885,1770,885,752,354,398,1460,752,2699
col-113,935,467,93,187,467,748,1121,654,4019,1308
col-114,769,769,769,769,769,769,1538,769,2308,769
col-115,192,192,192,192,192,385,769,1154,1346,5385
col-116,909,909,909,909,909,1818,909,909,909,909
col-117,294,294,294,588,588,588,1765,1471,882,3235
col-118,221,1348,483,825,181,624,744,1368,946,3260
col-119,3636,909,2273,455,455,455,455,455,455,455
col-120,167,1167,1833,2333,1500,500,500,1000,167,833
col-121,641,940,1368,726,812,470,1410,1026,1410,1197
col-122,909,909,909,909,909,909,909,1818,909,909
col-124,357,357,3214,3571,357,357,714,357,357,357
col-125,526,226,75,75,526,150,1654,526,602,5639
col-127,625,625,625,625,1875,625,625,625,625,3125
col-128,769,769,769,1538,769,769,769,769,2308,769
col-130,95,95,95,95,95,476,1333,95,3333,4286
col-131,26,130,312,312,26,442,312,130,104,8208
col-132,4756,2012,671,793,732,366,427,122,61,61
col-135,5263,526,526,526,526,526,526,526,526,526
col-137,909,909,909,909,909,909,1818,909,909,909
col-140,909,909,909,909,1818,909,909,909,909,909
col-141,435,435,435,435,3478,435,870,2174,435,870
col-143,588,588,588,588,588,588,588,588,588,4706
col-144,156,156,156,156,938,469,469,2969,625,3906
col-145,385,385,385,385,385,385,769,385,3077,3462
col-146,909,909,909,909,909,909,1818,909,909,909
col-147,5417,417,417,417,417,833,833,417,417,417
col-148,164,164,164,164,164,164,1639,3443,3115,820
col-149,769,1538,769,769,769,769,1538,1538,769,769
col-150,1957,217,1087,217,1522,435,652,435,1087,2391
col-151,769,769,769,769,769,769,769,3077,769,769
col-153,333,1000,333,333,667,1000,333,3000,1667,1333
col-154,182,182,182,182,545,909,1091,3273,364,3091
col-155,455,455,455,455,2727,455,455,3182,455,909
col-157,400,1600,1600,2000,400,800,1200,800,400,800
col-158,909,909,909,909,909,909,1818,909,909,909
col-159,625,625,625,625,625,1250,2500,625,1250,1250
col-160,667,667,667,667,667,667,1333,667,667,3333
col-161,294,1471,4706,294,294,588,294,1471,294,294
col-162,2857,476,3333,238,238,238,238,238,238,1905
col-164,6042,625,208,833,833,625,208,208,208,208
col-165,179,83,110,28,55,290,1310,331,1448,6166
col-166,85,85,684,684,342,427,256,598,427,6410
col-167,303,303,303,303,1818,303,303,303,1818,4242
col-168,2045,227,682,227,227,682,909,455,227,4318
col-170,833,833,833,833,833,833,833,833,833,2500
col-172,68,34,304,203,270,236,439,473,1385,6588
col-173,500,500,500,500,500,4000,1500,500,500,1000
col-174,2714,429,714,143,857,571,1286,714,1429,1143
col-175,909,909,909,909,909,1818,909,909,909,909
col-176,400,1600,400,800,800,2800,400,800,1600,400
col-177,370,370,370,370,741,1852,1111,4074,370,370
col-178,909,909,909,1818,909,909,909,909,909,909
col-180,417,417,417,417,833,2500,833,417,417,3333
col-181,125,125,125,125,1000,3125,3375,500,125,1375
col-182,76,76,76,76,379,682,606,2273,2121,3636
col-186,357,357,357,357,357,714,1786,2143,1071,2500
col-187,714,714,714,714,714,1429,1429,2143,714,714
coq-1,116,437,505,826,1233,1301,1160,985,1717,1721
coq-2,542,650,1008,986,941,1098,1568,932,1026,1250
coq-3,886,1341,1147,1099,1005,925,983,761,883,970
coq-4,1380,1405,1337,912,974,1112,949,568,437,924
coq-5,503,1041,894,1048,1055,1027,1474,1027,1125,804
coq-6,820,1202,1164,1384,1524,1206,628,495,560,1017
coq-8,479,805,1065,1116,907,983,1330,983,1386,948
cor-1,62,8,30,21,105,1295,2333,1981,1992,2174
cpb-1,833,833,833,833,1667,833,833,833,833,1667
cpb-2,625,625,2500,1250,1875,625,625,625,625,625
cpb-3,2419,242,565,565,887,2903,1935,323,81,81
cpf-1,1897,2274,2004,1859,1082,351,169,207,96,60
cpf-2,1631,1847,1635,1468,1093,594,471,527,395,339
cpin-1,951,514,951,360,103,951,5733,283,26,129
cpl-1,2,5,8,13,36,186,1197,2341,3374,2837
cpn-1,920,268,958,1149,651,690,2031,881,1188,1264
cpn-2,1682,584,421,47,537,444,1098,1192,1379,2617
cpn-3,2,24,16,81,739,2173,2355,1713,1527,1370
cpn-4,370,296,741,815,815,741,148,519,4963,593
cpr-1,189,189,189,189,189,377,943,943,5472,1321
cpr-2,909,909,909,909,909,1818,909,909,909,909
cpr-3,769,769,769,769,769,769,1538,1538,769,1538
cpr-4,769,769,769,769,769,1538,2308,769,769,769
cpr-5,192,192,192,192,192,385,1731,2692,2500,1731
cpr-6,36,1259,935,1079,216,1043,1871,1259,1439,863
cps-6,816,1342,1334,1425,1063,673,621,740,947,1039
cpz-1,763,1094,1496,1223,835,1295,1266,1453,561,14
cpz-2,1287,351,58,175,936,877,2047,1813,936,1520
crb-1,1638,921,1515,1054,1597,1689,583,450,491,61
crh-1,2301,1748,1595,1564,736,828,890,31,153,153
crn-1,4097,1764,2013,1036,162,204,154,370,104,96
crn-2,771,1675,1327,1551,1353,921,546,829,661,366
crn-3,1029,1834,1485,1554,1315,877,534,625,413,334
crn-4,4759,2138,897,276,345,138,69,621,690,69
crn-5,888,1425,1592,1557,1474,874,583,475,607,527
crn-6,4060,1523,2876,959,113,56,75,113,207,19
cars-1,950,1280,1523,1625,1793,1511,409,446,240,223
crt-1,1567,1842,2353,2054,1203,367,174,158,147,134
csb-1,3688,1065,798,760,1331,532,646,989,152,38
csc-1,2578,2486,2283,1566,484,163,114,180,53,92
csk-1,635,938,891,895,1189,1496,1351,1002,1095,507
csn-1,2341,1951,1660,1566,1072,453,271,161,265,260
csn-2,1614,1660,1752,1526,1144,739,407,401,241,516
csn-3,2038,1425,1809,1512,818,713,514,539,291,341
csn-4,1231,1509,1432,1393,1011,648,814,706,618,637
csn-5,1969,1757,1460,1538,896,612,454,933,121,260
csn-6,1483,1702,1537,1356,1221,869,526,562,436,307
csp-1,714,714,714,714,714,3571,714,714,714,714
csp-2,164,164,164,164,164,328,164,328,5082,3279
csq-1,0,3,2,4,8,157,1049,2173,2971,3633
ctb-1,594,905,1085,1025,1156,1168,1040,978,1032,1016
ctl-1,455,455,455,455,909,455,909,5000,455,455
ctl-2,711,203,558,558,558,1117,1269,1980,1878,1168
ctn-1,307,105,193,180,169,1418,1685,2064,2320,1558
cts-1,915,915,866,913,1012,991,985,914,1243,1245
cua-1,2052,1332,1761,1378,949,582,383,597,658,306
cuc-1,700,785,536,536,519,841,1378,1446,1880,1378
cul-1,2776,1786,1480,1204,934,372,372,520,219,337
cul-2,1476,1581,1607,1541,1246,748,569,589,287,357
cul-3,1606,1536,1624,1571,1478,730,467,555,286,146
cul-4,2218,1447,1691,1299,1064,647,460,460,292,422
cul-5,2334,1191,1463,1380,1060,633,624,353,485,477
cul-6,127,127,1392,1392,127,127,3038,1266,1899,506
cup-2,1017,1502,1705,1658,1483,878,605,429,348,376
cup-4,200,249,3367,3342,623,499,648,424,399,249
cup-5,1821,1398,1626,1528,1106,455,472,585,748,260
cut-1,6348,261,87,261,522,1043,1043,261,87,87
cut-6,2222,1010,1111,1111,303,404,707,101,1616,1414
cux-7,967,1564,1690,1721,1300,976,540,483,408,351
cwn-1,1902,1534,1602,1149,911,704,529,509,545,616
cwn-2,253,712,199,489,1148,1309,1887,1543,1441,1019
cwp-2,345,690,345,690,690,345,690,345,5517,345
cwp-3,833,833,833,833,833,2500,833,833,833,833
cwp-4,769,769,769,769,769,769,769,769,769,3077
cya-1,2402,2117,2064,1551,938,261,126,136,263,142
cya-2,909,909,909,909,1818,909,909,909,909,909
cyb-1,2857,2282,1912,1663,598,178,111,110,203,87
cyb-2.1,1842,2632,789,789,263,526,921,1184,921,132
cyb-2.2,7840,473,533,118,296,89,118,414,89,30
cyb-3,3999,1741,1531,1372,750,194,132,105,101,75
cyc-1,898,1013,1102,1172,938,895,902,786,1009,1284
cyd-1,3142,1072,3633,1736,194,62,62,58,8,33
cye-1,3891,1900,2059,814,226,113,136,452,385,23
cyk-1,1856,2435,2109,1864,801,182,127,71,246,309
cyk-3,1991,1173,1560,1261,1250,874,631,277,509,476
cyk-4,2357,2191,1926,1733,883,189,101,160,189,270
cyl-1,1440,1284,1619,1645,1083,663,488,530,715,533
cyn-1,437,578,770,844,849,1081,1325,1263,1279,1574
cyn-2,1697,2000,2242,1455,1030,303,424,606,182,61
cyn-3,882,874,805,971,949,1000,985,1120,1115,1298
cyn-4,1504,1565,1527,1466,1149,779,673,658,325,355
cyn-5,1308,1611,1785,1759,1541,1065,481,190,142,118
cyn-6,1184,1168,1851,1562,1397,1084,405,269,642,438
cyn-7,1318,1372,1687,1575,1133,542,482,676,745,470
cyn-8,2436,1542,1551,1666,1428,632,313,178,169,84
cyn-9,884,773,1105,1160,718,1050,552,497,1105,2155
cyn-10,2425,2148,1883,1761,770,299,271,227,116,100
cyn-11,1634,1634,1634,1607,1107,675,401,468,401,441
cyn-12,2472,1724,1507,1362,724,512,372,512,560,256
cyn-13,1752,1827,1786,1773,1173,555,334,303,335,162
sig-7,1682,1756,1548,1490,1303,804,470,208,502,237
cyn-15,2064,1819,1984,1627,1012,406,245,67,348,428
cyn-16,1772,1463,1486,1637,1410,965,415,475,166,211
cyn-17,299,128,256,256,342,1410,1282,1197,2778,2051
dab-1,697,402,1060,1168,952,1541,1541,1482,559,599
dac-1,1186,508,1695,1695,508,339,339,3220,339,169
dad-1,1334,1741,1837,1682,1262,654,434,397,301,360
daf-1,1988,1449,1122,936,989,680,636,981,618,601
daf-2,1016,859,1641,1016,1094,625,469,156,2578,547
daf-3,1232,819,1326,1426,1067,1184,642,843,613,849
daf-4,511,128,687,551,1158,1669,2236,1685,966,407
daf-5,842,509,1009,960,970,1283,1166,1312,1185,764
daf-6,125,500,125,375,875,1125,375,125,1875,4500
daf-7,294,1176,2353,2353,1176,588,294,882,294,588
daf-8,115,1379,1264,1839,2299,805,345,805,115,1034
daf-9,667,667,667,667,667,1333,667,667,3333,667
daf-10,541,1351,135,135,676,1081,1486,2838,1081,676
daf-11,500,500,500,1000,500,500,500,500,500,5000
daf-12,116,116,116,116,116,233,233,2907,3488,2558
daf-14,1042,883,963,1099,1653,1914,929,283,566,668
daf-15,1315,1375,1700,1669,1139,932,713,511,361,283
daf-16,122,264,819,1136,3520,2193,391,381,465,708
daf-18,2029,2003,1912,1795,1170,325,325,221,195,26
daf-19,333,460,587,962,1137,2117,1597,1603,508,696
daf-21,1149,846,905,859,753,636,1071,1394,1301,1085
daf-25,1311,1625,1677,1714,1287,716,511,418,430,310
daf-28,833,833,833,833,2500,833,833,833,833,833
daf-31,418,1057,1100,1481,1259,1158,1086,949,741,750
dao-2,321,601,1032,1127,1503,2786,1999,381,155,95
dao-3,3762,993,1532,980,196,245,294,870,245,882
dao-4,3704,370,1481,1111,1111,741,370,370,370,370
dao-5,2443,1675,1835,1732,1203,522,173,188,119,111
dao-6,711,711,1660,2095,1265,1423,870,435,474,356
dap-3,302,739,891,1061,1232,1394,1277,1127,1049,927
dat-1,370,741,1852,1852,741,370,370,1481,1852,370
daz-1,435,435,435,870,870,1739,435,870,3478,435
dbl-1,81,243,1037,956,1864,956,486,1037,1313,2026
dbr-1,1752,1983,1724,1704,1180,556,413,318,278,91
dcp-66,2368,1550,1332,1297,1166,719,566,435,372,195
dcr-1,2155,1678,1927,1903,878,363,294,324,327,153
dcs-1,1849,2226,1236,1586,1104,508,447,210,500,333
ddp-1,578,836,1044,1036,1032,1223,1169,994,1194,894
deb-1,8,23,5,52,485,2426,2910,1359,1252,1480
deg-1,26,52,261,444,1593,1410,914,522,1540,3238
deg-3,57,57,57,57,57,629,2971,2400,2057,1657
del-1,23,23,23,46,23,23,1157,4468,2847,1366
del-2,110,440,769,769,330,989,659,220,2747,2967
des-2,77,154,77,154,308,1308,3385,2308,1692,538
dgk-1,172,345,172,517,517,690,2241,3621,517,1207
dgk-2,746,1336,1460,1429,1263,1094,967,530,616,559
dgk-3,256,1026,1282,1026,513,256,256,1026,256,4103
dgn-1,225,292,584,412,359,307,412,704,2597,4109
dhc-1,855,1324,1355,1333,1719,1482,1053,313,200,364
dhp-1,182,727,1091,182,1091,909,909,2182,2000,727
dhp-2,1479,1280,918,952,1681,1183,83,163,485,1775
dhs-1,1193,1258,1029,1422,1160,801,654,768,735,980
dhs-2,182,909,545,1273,364,364,909,727,1455,3273
dhs-3,2000,216,162,378,216,432,216,432,973,4973
dhs-4,434,1166,772,2615,3358,1430,91,55,4,74
dhs-5,1605,1070,1523,576,247,905,988,988,823,1276
dhs-6,855,1004,1329,1185,979,1089,1142,776,801,841
dhs-7,769,769,769,769,769,769,769,769,769,3077
dhs-8,8464,32,192,101,229,123,224,171,304,160
dhs-9,3750,1898,795,318,318,909,568,318,795,330
dhs-11,5556,505,404,404,303,404,1111,1111,101,101
dhs-12,1421,1605,1895,1184,632,553,289,658,921,842
dhs-13,1797,1458,983,983,949,644,610,542,1051,983
dhs-14,714,714,714,714,714,1429,714,2857,714,714
dhs-15,909,909,909,909,909,909,1818,909,909,909
dhs-16,2292,625,1875,833,1250,625,833,417,1042,208
dhs-17,82,41,433,458,792,2042,1479,1560,1658,1454
dhs-18,373,746,970,1119,970,1567,1194,522,2015,522
dhs-19,2156,1283,963,1188,1438,1353,841,413,249,116
dhs-20,1957,1739,2174,652,435,652,435,1087,217,652
dhs-21,27,410,492,519,301,328,574,1311,2213,3825
dhs-22,1187,1836,1834,1749,899,619,557,399,558,362
dhs-23,714,714,714,714,714,714,2143,714,2143,714
dhs-24,922,1264,1563,1554,1093,1067,632,683,700,521
dhs-25,700,1092,1160,1129,1088,1466,2022,846,259,237
dhs-27,1600,600,1800,600,1467,733,867,1467,533,333
dhs-28,35,71,780,709,248,922,1809,1383,1206,2837
dhs-29,250,332,250,271,259,469,3446,3572,1004,148
dhs-30,1669,1201,2288,1302,442,594,468,202,341,1492
dic-1,3119,1475,1153,1593,1068,525,593,186,34,254
die-1,2904,1766,1962,1623,1228,213,56,83,65,101
dif-1,970,879,1243,916,1459,1243,398,559,1256,1077
dig-1,1,3,1,7,30,125,1015,2750,3177,2892
dim-1,20,26,25,53,403,1066,1571,1924,2279,2633
dis-3,1581,1670,1477,1654,1589,800,442,419,235,131
div-1,2227,1919,1992,1465,636,664,463,253,222,160
dlc-1,93,119,142,176,398,865,1873,2496,2454,1383
dlg-1,824,1257,1744,1721,1142,741,747,499,565,761
dli-1,423,1153,1102,1411,1557,1417,1040,834,615,448
dlk-1,762,655,1280,1311,1448,869,747,701,1570,655
dna-2,2476,2605,1415,1350,932,96,193,514,32,386
dnc-1,1777,1591,1925,1672,889,516,514,417,374,326
dnc-2,1350,1555,1887,1548,1061,796,531,497,326,450
dnj-1,830,1049,1383,1106,1179,1103,979,788,915,668
dnj-2,868,1854,1815,1719,1609,804,444,448,222,218
dnj-3,588,1424,1099,1625,1347,1099,635,898,557,728
dnj-4,1224,918,1796,1837,1367,796,592,367,571,531
dnj-5,1884,1240,1022,1228,1231,898,612,591,642,653
dnj-7,1576,1372,2089,1776,1204,803,393,332,300,154
dnj-8,730,957,1326,1202,1263,1028,1041,747,942,764
dnj-9,1432,951,1208,1174,884,951,996,783,761,861
dnj-10,925,1378,1680,1295,1008,815,849,536,849,664
dnj-11,1552,1414,1544,1366,1436,982,517,368,493,327
dnj-12,1324,972,1253,1139,1087,678,783,1185,950,630
dnj-13,1109,848,791,947,1076,848,1312,1532,1051,486
dnj-14,3992,993,1372,965,710,473,303,539,530,123
dnj-15,572,1413,1273,1451,1334,1194,849,716,648,549
dnj-16,1589,1617,1782,1829,1077,498,376,489,475,268
dnj-17,1271,1644,1402,1497,1527,869,621,592,307,270
dnj-18,761,905,912,941,1027,1114,1049,1286,826,1178
dnj-19,1158,1077,1050,1154,993,872,1018,1054,944,680
dnj-20,1017,536,812,588,400,351,939,1458,1977,1922
dnj-21,663,1272,1094,1218,1282,1143,960,700,893,775
dnj-22,3518,1228,1527,763,1051,299,420,719,177,299
dnj-23,2267,1999,1753,1649,927,427,225,158,306,289
dnj-24,79,27,58,27,67,125,1324,3226,3077,1990
dnj-25,375,1364,949,1008,949,1324,1028,1107,1344,553
dnj-26,667,2667,667,667,667,1333,1333,667,667,667
dnj-27,2136,1793,2203,1621,1060,561,242,231,72,82
dnj-28,3913,1159,2435,1246,638,145,174,116,145,29
dnj-29,1577,1631,1922,1768,1337,634,363,261,302,204
dnj-30,1489,1507,1784,1814,1402,892,369,268,342,132
dog-1,1882,2327,1715,1837,1058,134,178,367,301,200
dom-3,1307,1395,2063,1175,999,962,565,800,617,117
cks-1,2524,2500,2022,1926,600,95,122,115,59,38
dop-1,185,185,185,926,2963,741,1111,2407,1111,185
dop-2,4655,172,172,172,172,172,172,3966,172,172
dpf-1,6,6,6,6,13,208,591,1045,2382,5737
dpf-2,16,63,110,235,831,1693,2006,2053,1066,1928
dpf-3,671,1512,1381,1204,1582,1219,934,540,594,363
dpf-4,1609,1598,1378,1351,1029,488,418,879,895,354
dpf-5,1199,1329,1156,1243,1243,1069,723,592,968,477
dpf-6,213,213,213,213,638,213,1702,4255,851,1489
dpf-7,1446,1585,1368,1565,1446,865,585,373,534,233
dpl-1,2308,1935,2200,1735,703,314,276,335,130,65
dpy-1,370,370,370,370,741,370,2222,370,370,4444
dpy-2,795,199,265,66,1192,795,596,2053,2517,1523
dpy-3,233,1008,1783,1395,155,310,1163,2713,543,698
dpy-4,476,1429,476,476,476,952,476,476,4286,476
dpy-5,500,500,500,500,500,500,500,3500,2500,500
dpy-6,909,909,909,909,909,1818,909,909,909,909
dpy-7,52,570,311,311,622,1451,1192,1140,1710,2642
dpy-9,833,833,833,833,1667,833,833,833,833,1667
dpy-10,609,215,609,108,36,358,1219,3082,287,3477
dpy-11,1925,1790,1772,1418,959,807,444,411,311,163
dpy-13,270,1081,270,1081,811,811,541,1081,2162,1892
dpy-14,9,474,904,1203,167,939,790,1440,1677,2397
dpy-17,2393,153,890,1104,583,951,644,31,2239,1012
dpy-18,771,1824,2170,2027,1768,808,250,179,128,75
dpy-19,461,969,1352,1431,2132,2072,1172,258,97,55
dpy-20,714,714,714,714,1429,2857,714,714,714,714
dpy-21,1430,1493,1161,1223,1256,839,869,652,544,534
dpy-22,3328,1269,1102,1037,1046,741,444,421,295,317
dpy-23,2564,1408,1197,1346,966,545,601,457,498,416
dpy-26,2268,1982,1585,1487,955,469,309,388,330,225
dpy-27,1825,1639,1512,1506,1054,890,508,410,438,217
dpy-28,2594,1694,1762,1554,924,339,305,227,286,315
dpy-30,1236,1866,1679,1526,1121,740,543,400,521,368
dre-1,635,919,721,601,732,568,1401,2152,1218,1053
drh-1,282,141,47,469,2113,1221,1362,1878,892,1596
dro-1,846,1462,2538,1923,2231,308,231,308,77,77
drp-1,1584,1165,1241,1295,746,526,807,868,1203,564
dars-1,1054,1245,1200,1290,1129,1052,864,856,743,567
dars-2,1743,1730,1056,1132,1107,967,878,471,483,433
dsc-1,604,537,336,134,805,470,268,1678,268,4899
dsc-4,1261,672,756,840,336,252,504,840,4118,420
dsh-1,986,904,733,703,838,1428,1673,1303,902,530
dsh-2,2423,1525,1514,1134,536,658,909,472,639,190
dsl-1,6535,394,551,236,525,420,472,394,105,367
dsl-2,8310,838,173,44,101,99,109,93,171,62
dsl-3,2446,821,1156,1407,838,570,603,1323,134,704
dsl-4,667,2000,1333,1333,1333,667,667,667,667,667
dsl-5,714,1429,2857,714,714,714,714,714,714,714
dsl-6,1564,1029,1605,288,1276,782,1564,905,947,41
dsl-7,451,1070,423,789,3042,2225,451,1070,310,169
duo-1,1829,1314,1943,857,857,171,171,1771,457,629
duo-3,2475,1736,1564,1219,1429,345,357,197,345,333
dur-1,4,26,4,23,23,68,102,136,688,8926
dyb-1,210,643,491,802,1189,1433,1428,1486,1290,1030
dyc-1,2,10,2,22,74,740,1190,1730,3013,3217
dyf-1,886,1730,1688,1350,295,506,675,1013,1477,380
dyf-2,1584,1584,1683,693,990,594,594,1089,990,198
dyf-3,2512,837,394,837,788,640,690,640,1478,1182
dyf-5,1310,476,476,357,1190,357,952,1429,1667,1786
dyf-6,1429,440,110,330,549,1099,549,1868,2198,1429
dyf-7,2185,444,704,1037,481,667,1444,852,556,1630
dyf-11,4088,1258,1195,189,314,126,63,943,1509,314
dyf-13,1667,588,294,196,686,588,294,2647,1863,1176
dyn-1,771,903,1024,1267,2390,1641,330,595,385,694
dys-1,55,303,266,311,755,1684,2119,1905,1666,936
alp-1,54,8,19,13,16,141,1196,2453,3103,2998
eat-2,222,222,222,222,222,222,444,444,5333,2444
eat-3,535,884,1316,1423,1502,980,1087,662,950,662
eat-4,476,476,476,476,476,952,952,2381,476,2857
eat-5,1438,915,719,1046,588,588,523,1242,1438,1503
eat-6,17,33,62,73,395,1320,2102,1668,2021,2310
eat-16,776,721,784,930,1118,1102,1029,1164,1259,1117
eat-20,4778,988,1804,834,299,100,326,435,299,136
bcat-1,366,55,1152,1152,146,695,2029,2267,1152,987
ech-1.1,4911,580,938,714,446,312,179,312,268,1339
ech-2,924,1468,1280,1387,1649,1368,575,462,443,443
ech-3,1195,868,929,794,727,1013,1117,1101,1178,1077
ech-4,410,457,601,654,827,1763,1766,1565,1036,920
ech-5,1570,950,909,1074,1033,785,413,868,1694,702
ech-6,680,855,1093,944,1000,892,1120,1182,1178,1055
ech-7,909,909,909,909,909,909,1818,909,909,909
ech-8,2256,2683,1890,1341,671,183,427,61,427,61
ech-9,769,769,769,769,769,769,769,769,3077,769
eff-1,400,800,800,800,400,400,1600,1600,1600,1600
efk-1,918,1210,1941,1633,1247,996,480,454,402,720
efl-1,2500,2240,1974,1658,592,230,122,163,490,31
efl-2,508,1220,1864,1254,1763,1390,1119,373,339,169
efn-2,72,137,105,225,96,209,691,2323,3103,3039
efn-4,845,666,3002,2505,736,1531,239,209,189,80
eftu-2,2739,1849,1755,1500,1036,373,177,166,209,196
eef-2,649,940,1111,1262,1367,1242,1076,940,744,669
eef-1A.1,2118,897,932,879,890,891,788,716,889,1000
eef-1A.2,911,1151,1290,1395,1577,1420,878,624,474,280
egl-1,332,1237,1968,1217,3258,891,472,445,113,66
egl-2,893,179,179,357,179,714,357,893,357,5893
egl-3,1220,976,610,854,122,610,366,976,3293,976
egl-4,372,334,312,339,419,580,713,1995,2564,2372
egl-5,230,1168,296,2286,1020,444,609,2056,1135,757
egl-6,1638,172,345,259,431,3879,2672,172,86,345
egl-8,1527,407,636,1425,2519,941,534,687,712,611
egl-9,362,190,329,229,347,634,1719,1769,1830,2592
egl-10,2153,470,569,668,1411,866,743,693,1955,470
egl-13,8,24,71,47,86,1107,5141,2363,785,369
egl-15,39,19,225,225,495,2701,3936,1678,495,186
egl-17,476,476,476,476,952,476,2381,476,476,3333
egl-18,1127,1004,1074,951,863,792,880,687,1250,1373
egl-19,41,9,47,77,877,3166,2011,1443,1241,1087
egl-20,12,376,170,364,679,2485,2570,1188,812,1345
egl-21,60,299,419,838,659,479,778,2156,3533,778
egl-23,500,500,500,500,500,2500,1000,1000,1000,2000
egl-26,528,160,448,496,1232,2880,1488,1104,992,672
egl-27,1249,907,911,1003,1132,937,1075,940,1152,692
egl-30,498,1194,1181,1481,1706,1361,957,823,527,272
egl-36,333,333,333,333,1000,667,1667,667,2333,2333
egl-38,435,435,435,435,870,3043,3043,435,435,435
egl-43,1273,364,545,364,909,545,1818,1091,1455,1636
egl-44,174,99,307,232,124,282,1384,3032,2693,1674
egl-45,1800,1213,1210,1096,1082,822,610,959,792,416
egl-46,649,353,1002,1132,779,761,686,2004,2004,631
